datetime,day_of_week,is_weekend,is_holiday,day_type,event,hour,electricity_usage
2023-07-02 09:00:00,6,1,0,Weekend,0,9,167.70204702083745
2023-07-02 10:00:00,6,1,0,Weekend,0,10,156.61179492759504
2023-07-02 11:00:00,6,1,0,Weekend,0,11,182.95148443967858
2023-07-02 12:00:00,6,1,0,Weekend,0,12,193.70346411326219
2023-07-02 13:00:00,6,1,0,Weekend,0,13,182.44213958572047
2023-07-02 14:00:00,6,1,0,Weekend,0,14,162.38395344711356
2023-07-02 15:00:00,6,1,0,Weekend,0,15,162.07438077691282
2023-07-02 16:00:00,6,1,0,Weekend,0,16,164.23021565132814
2023-07-02 17:00:00,6,1,0,Weekend,0,17,138.66651339215684
2023-07-02 18:00:00,6,1,0,Weekend,0,18,132.71154361280236
2023-07-02 19:00:00,6,1,0,Weekend,0,19,123.67526766128717
2023-07-02 20:00:00,6,1,0,Weekend,0,20,88.18660103008887
2023-07-02 21:00:00,6,1,0,Weekend,0,21,66.98056421972267
2023-07-02 22:00:00,6,1,0,Weekend,0,22,63.11176303807015
2023-07-02 23:00:00,6,1,0,Weekend,0,23,81.39692623434996
2023-07-03 00:00:00,0,0,0,Weekday,0,0,58.43261847825661
2023-07-03 01:00:00,0,0,0,Weekday,0,1,54.21901169106839
2023-07-03 02:00:00,0,0,0,Weekday,0,2,67.55290361121499
2023-07-03 03:00:00,0,0,0,Weekday,0,3,60.224226301936625
2023-07-03 04:00:00,0,0,0,Weekday,0,4,71.83793390863323
2023-07-03 05:00:00,0,0,0,Weekday,0,5,80.09378438137288
2023-07-03 06:00:00,0,0,0,Weekday,0,6,121.8190960913164
2023-07-03 07:00:00,0,0,0,Weekday,0,7,114.8961704667983
2023-07-03 08:00:00,0,0,0,Weekday,0,8,124.03604476939462
2023-07-03 09:00:00,0,0,0,Weekday,0,9,137.61880215845437
2023-07-03 10:00:00,0,0,0,Weekday,0,10,142.4577552338157
2023-07-03 11:00:00,0,0,0,Weekday,0,11,139.79951769871073
2023-07-03 12:00:00,0,0,0,Weekday,0,12,160.8543367185678
2023-07-03 13:00:00,0,0,0,Weekday,0,13,131.52116329375872
2023-07-03 14:00:00,0,0,0,Weekday,0,14,145.46339680316404
2023-07-03 15:00:00,0,0,0,Weekday,0,15,141.73174421162136
2023-07-03 16:00:00,0,0,0,Weekday,0,16,109.79544633810997
2023-07-03 17:00:00,0,0,0,Weekday,0,17,117.61247615988688
2023-07-03 18:00:00,0,0,0,Weekday,1,18,271.3993414628739
2023-07-03 19:00:00,0,0,0,Weekday,1,19,292.9767471818281
2023-07-03 20:00:00,0,0,0,Weekday,1,20,259.8606684916173
2023-07-03 21:00:00,0,0,0,Weekday,1,21,265.0514856475876
2023-07-03 22:00:00,0,0,0,Weekday,1,22,286.2550594288906
2023-07-03 23:00:00,0,0,0,Weekday,0,23,147.55575416221672
2023-07-04 00:00:00,1,0,0,Weekday,0,0,96.23433789883045
2023-07-04 01:00:00,1,0,0,Weekday,0,1,84.25541290808626
2023-07-04 02:00:00,1,0,0,Weekday,0,2,58.09868015776801
2023-07-04 03:00:00,1,0,0,Weekday,0,3,71.96503411040266
2023-07-04 04:00:00,1,0,0,Weekday,0,4,70.73363121097239
2023-07-04 05:00:00,1,0,0,Weekday,0,5,85.27463474740266
2023-07-04 06:00:00,1,0,0,Weekday,0,6,87.44839354976295
2023-07-04 07:00:00,1,0,0,Weekday,0,7,109.20353983266371
2023-07-04 08:00:00,1,0,0,Weekday,0,8,108.51979278144132
2023-07-04 09:00:00,1,0,0,Weekday,0,9,119.80871212321175
2023-07-04 10:00:00,1,0,0,Weekday,0,10,152.13123047315372
2023-07-04 11:00:00,1,0,0,Weekday,0,11,135.36903946385573
2023-07-04 12:00:00,1,0,0,Weekday,0,12,159.36486958450772
2023-07-04 13:00:00,1,0,0,Weekday,0,13,146.71191294142645
2023-07-04 14:00:00,1,0,0,Weekday,0,14,141.73928490733383
2023-07-04 15:00:00,1,0,0,Weekday,0,15,127.94671581009979
2023-07-04 16:00:00,1,0,0,Weekday,0,16,124.6947562965051
2023-07-04 17:00:00,1,0,0,Weekday,0,17,128.3547216321095
2023-07-04 18:00:00,1,0,0,Weekday,1,18,252.7617591766317
2023-07-04 19:00:00,1,0,0,Weekday,1,19,292.658775924737
2023-07-04 20:00:00,1,0,0,Weekday,1,20,324.10073396038433
2023-07-04 21:00:00,1,0,0,Weekday,1,21,248.60961243110552
2023-07-04 22:00:00,1,0,0,Weekday,1,22,227.7140260029998
2023-07-04 23:00:00,1,0,0,Weekday,0,23,138.64715228163396
2023-07-05 00:00:00,2,0,0,Weekday,0,0,95.02578691382497
2023-07-05 01:00:00,2,0,0,Weekday,0,1,69.91146364540884
2023-07-05 02:00:00,2,0,0,Weekday,0,2,53.948239485639355
2023-07-05 03:00:00,2,0,0,Weekday,0,3,64.30465819602749
2023-07-05 04:00:00,2,0,0,Weekday,0,4,74.1000071369996
2023-07-05 05:00:00,2,0,0,Weekday,0,5,80.58571874887522
2023-07-05 06:00:00,2,0,0,Weekday,0,6,109.30611293953423
2023-07-05 07:00:00,2,0,0,Weekday,0,7,115.18590840545562
2023-07-05 08:00:00,2,0,0,Weekday,0,8,119.8849042013424
2023-07-05 09:00:00,2,0,0,Weekday,0,9,135.99318668767685
2023-07-05 10:00:00,2,0,0,Weekday,0,10,140.04478355187854
2023-07-05 11:00:00,2,0,0,Weekday,0,11,134.0878855565533
2023-07-05 12:00:00,2,0,0,Weekday,0,12,171.67886262540438
2023-07-05 13:00:00,2,0,0,Weekday,0,13,149.6156000247296
2023-07-05 14:00:00,2,0,0,Weekday,0,14,133.32597294843933
2023-07-05 15:00:00,2,0,0,Weekday,0,15,123.89455514492052
2023-07-05 16:00:00,2,0,0,Weekday,0,16,110.14188688212172
2023-07-05 17:00:00,2,0,0,Weekday,0,17,105.5863750500852
2023-07-05 18:00:00,2,0,0,Weekday,0,18,88.14071413782392
2023-07-05 19:00:00,2,0,0,Weekday,0,19,84.88038420158993
2023-07-05 20:00:00,2,0,0,Weekday,0,20,91.40854989527065
2023-07-05 21:00:00,2,0,0,Weekday,0,21,57.62618774322939
2023-07-05 22:00:00,2,0,0,Weekday,0,22,89.34639755761876
2023-07-05 23:00:00,2,0,0,Weekday,0,23,58.255221257727854
2023-07-06 00:00:00,3,0,0,Weekday,0,0,71.95505822693454
2023-07-06 01:00:00,3,0,0,Weekday,0,1,38.75175307830409
2023-07-06 02:00:00,3,0,0,Weekday,0,2,49.693670643990075
2023-07-06 03:00:00,3,0,0,Weekday,0,3,58.17035183350825
2023-07-06 04:00:00,3,0,0,Weekday,0,4,74.2367860598375
2023-07-06 05:00:00,3,0,0,Weekday,0,5,93.86101116753956
2023-07-06 06:00:00,3,0,0,Weekday,0,6,84.76743239879632
2023-07-06 07:00:00,3,0,0,Weekday,0,7,121.63832145838361
2023-07-06 08:00:00,3,0,0,Weekday,0,8,117.99397654944192
2023-07-06 09:00:00,3,0,0,Weekday,0,9,153.58918632026692
2023-07-06 10:00:00,3,0,0,Weekday,0,10,146.83151792054937
2023-07-06 11:00:00,3,0,0,Weekday,0,11,160.83260475964812
2023-07-06 12:00:00,3,0,0,Weekday,0,12,145.43996272020834
2023-07-06 13:00:00,3,0,0,Weekday,0,13,153.7881697017065
2023-07-06 14:00:00,3,0,0,Weekday,0,14,138.59317528808032
2023-07-06 15:00:00,3,0,0,Weekday,0,15,141.44697448774818
2023-07-06 16:00:00,3,0,0,Weekday,0,16,127.38800198216931
2023-07-06 17:00:00,3,0,0,Weekday,0,17,128.26828589446535
2023-07-06 18:00:00,3,0,0,Weekday,1,18,291.8902031965681
2023-07-06 19:00:00,3,0,0,Weekday,1,19,226.4769980516059
2023-07-06 20:00:00,3,0,0,Weekday,1,20,204.18274563526757
2023-07-06 21:00:00,3,0,0,Weekday,1,21,321.2936671674419
2023-07-06 22:00:00,3,0,0,Weekday,1,22,228.49840645314234
2023-07-06 23:00:00,3,0,0,Weekday,0,23,134.4753962932317
2023-07-07 00:00:00,4,0,0,Weekday,0,0,77.77768117020955
2023-07-07 01:00:00,4,0,0,Weekday,0,1,90.38840173118162
2023-07-07 02:00:00,4,0,0,Weekday,0,2,51.373698204817856
2023-07-07 03:00:00,4,0,0,Weekday,0,3,60.15320173160464
2023-07-07 04:00:00,4,0,0,Weekday,0,4,81.10031157449023
2023-07-07 05:00:00,4,0,0,Weekday,0,5,77.88161141914982
2023-07-07 06:00:00,4,0,0,Weekday,0,6,114.12304480843517
2023-07-07 07:00:00,4,0,0,Weekday,0,7,87.36329380628204
2023-07-07 08:00:00,4,0,0,Weekday,0,8,137.34792453694737
2023-07-07 09:00:00,4,0,0,Weekday,0,9,153.91637762341276
2023-07-07 10:00:00,4,0,0,Weekday,0,10,146.72790495858914
2023-07-07 11:00:00,4,0,0,Weekday,0,11,141.34357933555575
2023-07-07 12:00:00,4,0,0,Weekday,0,12,159.4975451704786
2023-07-07 13:00:00,4,0,0,Weekday,0,13,140.84961142121995
2023-07-07 14:00:00,4,0,0,Weekday,0,14,164.41641986186457
2023-07-07 15:00:00,4,0,0,Weekday,0,15,141.02926643929817
2023-07-07 16:00:00,4,0,0,Weekday,0,16,115.83601847105766
2023-07-07 17:00:00,4,0,0,Weekday,0,17,121.2321066025925
2023-07-07 18:00:00,4,0,0,Weekday,0,18,89.66767170626781
2023-07-07 19:00:00,4,0,0,Weekday,0,19,79.15359647522126
2023-07-07 20:00:00,4,0,0,Weekday,0,20,82.73125324748759
2023-07-07 21:00:00,4,0,0,Weekday,0,21,57.623058470416034
2023-07-07 22:00:00,4,0,0,Weekday,0,22,57.93560645897814
2023-07-07 23:00:00,4,0,0,Weekday,0,23,57.487657228794106
2023-07-08 00:00:00,5,1,0,Weekend,0,0,53.26996372650271
2023-07-08 01:00:00,5,1,0,Weekend,0,1,56.59652767042937
2023-07-08 02:00:00,5,1,0,Weekend,0,2,85.21449335462424
2023-07-08 03:00:00,5,1,0,Weekend,0,3,84.38749897247324
2023-07-08 04:00:00,5,1,0,Weekend,0,4,89.89588611031596
2023-07-08 05:00:00,5,1,0,Weekend,0,5,103.61661266843765
2023-07-08 06:00:00,5,1,0,Weekend,0,6,108.06801085019967
2023-07-08 07:00:00,5,1,0,Weekend,0,7,140.30697069001815
2023-07-08 08:00:00,5,1,0,Weekend,0,8,151.12073050002755
2023-07-08 09:00:00,5,1,0,Weekend,0,9,171.5951362865959
2023-07-08 10:00:00,5,1,0,Weekend,0,10,150.9873066764987
2023-07-08 11:00:00,5,1,0,Weekend,0,11,175.9491900753728
2023-07-08 12:00:00,5,1,0,Weekend,0,12,179.12576357358026
2023-07-08 13:00:00,5,1,0,Weekend,0,13,181.34120959803823
2023-07-08 14:00:00,5,1,0,Weekend,0,14,174.28720740878092
2023-07-08 15:00:00,5,1,0,Weekend,0,15,167.6890071466985
2023-07-08 16:00:00,5,1,0,Weekend,0,16,148.04418220728363
2023-07-08 17:00:00,5,1,0,Weekend,0,17,123.05321009925977
2023-07-08 18:00:00,5,1,0,Weekend,0,18,105.4080598824234
2023-07-08 19:00:00,5,1,0,Weekend,0,19,103.85257548290005
2023-07-08 20:00:00,5,1,0,Weekend,0,20,119.98364581240264
2023-07-08 21:00:00,5,1,0,Weekend,0,21,83.40299683743018
2023-07-08 22:00:00,5,1,0,Weekend,0,22,93.43515556600948
2023-07-08 23:00:00,5,1,0,Weekend,0,23,68.99339357771427
2023-07-09 00:00:00,6,1,0,Weekend,0,0,49.4653626844989
2023-07-09 01:00:00,6,1,0,Weekend,0,1,60.76312928358576
2023-07-09 02:00:00,6,1,0,Weekend,0,2,93.38290439680961
2023-07-09 03:00:00,6,1,0,Weekend,0,3,85.32423931966845
2023-07-09 04:00:00,6,1,0,Weekend,0,4,97.45304257137062
2023-07-09 05:00:00,6,1,0,Weekend,0,5,97.54740046461642
2023-07-09 06:00:00,6,1,0,Weekend,0,6,120.05697211246174
2023-07-09 07:00:00,6,1,0,Weekend,0,7,124.82810950023686
2023-07-09 08:00:00,6,1,0,Weekend,0,8,145.6489372154927
2023-07-09 09:00:00,6,1,0,Weekend,0,9,164.017116081037
2023-07-09 10:00:00,6,1,0,Weekend,0,10,165.79804200492057
2023-07-09 11:00:00,6,1,0,Weekend,0,11,187.5244405208921
2023-07-09 12:00:00,6,1,0,Weekend,0,12,174.2207836338587
2023-07-09 13:00:00,6,1,0,Weekend,0,13,181.16751869714406
2023-07-09 14:00:00,6,1,0,Weekend,0,14,181.8403997869608
2023-07-09 15:00:00,6,1,0,Weekend,0,15,183.19849010969315
2023-07-09 16:00:00,6,1,0,Weekend,0,16,153.65861005092196
2023-07-09 17:00:00,6,1,0,Weekend,0,17,125.26416128525953
2023-07-09 18:00:00,6,1,0,Weekend,1,18,292.2749192917139
2023-07-09 19:00:00,6,1,0,Weekend,1,19,297.48746165833995
2023-07-09 20:00:00,6,1,0,Weekend,1,20,297.67653053236995
2023-07-09 21:00:00,6,1,0,Weekend,1,21,272.13305310318873
2023-07-09 22:00:00,6,1,0,Weekend,1,22,285.4280266016305
2023-07-09 23:00:00,6,1,0,Weekend,0,23,164.4318543447185
2023-07-10 00:00:00,0,0,0,Weekday,0,0,96.73884530351411
2023-07-10 01:00:00,0,0,0,Weekday,0,1,75.35338807330074
2023-07-10 02:00:00,0,0,0,Weekday,0,2,49.73875142914408
2023-07-10 03:00:00,0,0,0,Weekday,0,3,59.187713199403575
2023-07-10 04:00:00,0,0,0,Weekday,0,4,72.16488492601867
2023-07-10 05:00:00,0,0,0,Weekday,0,5,66.26611500514389
2023-07-10 06:00:00,0,0,0,Weekday,0,6,98.32337096784444
2023-07-10 07:00:00,0,0,0,Weekday,0,7,96.1460348215346
2023-07-10 08:00:00,0,0,0,Weekday,0,8,133.37175986248496
2023-07-10 09:00:00,0,0,0,Weekday,0,9,114.8383077593376
2023-07-10 10:00:00,0,0,0,Weekday,0,10,125.95340536810977
2023-07-10 11:00:00,0,0,0,Weekday,0,11,129.47993229540535
2023-07-10 12:00:00,0,0,0,Weekday,0,12,153.12119572031588
2023-07-10 13:00:00,0,0,0,Weekday,0,13,148.23629007110466
2023-07-10 14:00:00,0,0,0,Weekday,0,14,160.36786918290775
2023-07-10 15:00:00,0,0,0,Weekday,0,15,139.6765510502277
2023-07-10 16:00:00,0,0,0,Weekday,0,16,107.39638647556353
2023-07-10 17:00:00,0,0,0,Weekday,0,17,104.52538807288495
2023-07-10 18:00:00,0,0,0,Weekday,1,18,263.2410198747237
2023-07-10 19:00:00,0,0,0,Weekday,1,19,303.54435759746536
2023-07-10 20:00:00,0,0,0,Weekday,1,20,274.4368947979168
2023-07-10 21:00:00,0,0,0,Weekday,1,21,264.98574277036124
2023-07-10 22:00:00,0,0,0,Weekday,1,22,272.5757429640925
2023-07-10 23:00:00,0,0,0,Weekday,0,23,142.01660505320697
2023-07-11 00:00:00,1,0,0,Weekday,0,0,99.2384628424652
2023-07-11 01:00:00,1,0,0,Weekday,0,1,65.96940488707372
2023-07-11 02:00:00,1,0,0,Weekday,0,2,60.096746784889405
2023-07-11 03:00:00,1,0,0,Weekday,0,3,69.92990521026015
2023-07-11 04:00:00,1,0,0,Weekday,0,4,59.42724514315177
2023-07-11 05:00:00,1,0,0,Weekday,0,5,89.55519579712892
2023-07-11 06:00:00,1,0,0,Weekday,0,6,119.2483210374622
2023-07-11 07:00:00,1,0,0,Weekday,0,7,110.85051361629503
2023-07-11 08:00:00,1,0,0,Weekday,0,8,128.75353449409698
2023-07-11 09:00:00,1,0,0,Weekday,0,9,160.7682711165037
2023-07-11 10:00:00,1,0,0,Weekday,0,10,158.74277235710144
2023-07-11 11:00:00,1,0,0,Weekday,0,11,143.9063599410715
2023-07-11 12:00:00,1,0,0,Weekday,0,12,154.90944464600827
2023-07-11 13:00:00,1,0,0,Weekday,0,13,155.83375069707384
2023-07-11 14:00:00,1,0,0,Weekday,0,14,164.87801328729824
2023-07-11 15:00:00,1,0,0,Weekday,0,15,126.22682003841642
2023-07-11 16:00:00,1,0,0,Weekday,0,16,155.68302180921316
2023-07-11 17:00:00,1,0,0,Weekday,0,17,115.83364116480116
2023-07-11 18:00:00,1,0,0,Weekday,1,18,336.28039885040903
2023-07-11 19:00:00,1,0,0,Weekday,1,19,284.825644736974
2023-07-11 20:00:00,1,0,0,Weekday,1,20,269.63074388153933
2023-07-11 21:00:00,1,0,0,Weekday,1,21,271.2354061667421
2023-07-11 22:00:00,1,0,0,Weekday,1,22,270.2755725728106
2023-07-11 23:00:00,1,0,0,Weekday,0,23,142.77143598255742
2023-07-12 00:00:00,2,0,0,Weekday,0,0,78.53371089824708
2023-07-12 01:00:00,2,0,0,Weekday,0,1,59.28993086342361
2023-07-12 02:00:00,2,0,0,Weekday,0,2,48.666537442247346
2023-07-12 03:00:00,2,0,0,Weekday,0,3,67.32974007734427
2023-07-12 04:00:00,2,0,0,Weekday,0,4,67.7559958488377
2023-07-12 05:00:00,2,0,0,Weekday,0,5,108.21981655292619
2023-07-12 06:00:00,2,0,0,Weekday,0,6,106.3819073327346
2023-07-12 07:00:00,2,0,0,Weekday,0,7,106.23504540505176
2023-07-12 08:00:00,2,0,0,Weekday,0,8,143.0631462389492
2023-07-12 09:00:00,2,0,0,Weekday,0,9,133.19693682577343
2023-07-12 10:00:00,2,0,0,Weekday,0,10,141.06246566145703
2023-07-12 11:00:00,2,0,0,Weekday,0,11,154.71923667964384
2023-07-12 12:00:00,2,0,0,Weekday,0,12,149.26147135342123
2023-07-12 13:00:00,2,0,0,Weekday,0,13,149.27695369392882
2023-07-12 14:00:00,2,0,0,Weekday,0,14,150.0236055860609
2023-07-12 15:00:00,2,0,0,Weekday,0,15,123.94446379987554
2023-07-12 16:00:00,2,0,0,Weekday,0,16,123.93136789556662
2023-07-12 17:00:00,2,0,0,Weekday,0,17,103.55040300776133
2023-07-12 18:00:00,2,0,0,Weekday,0,18,103.49380828579812
2023-07-12 19:00:00,2,0,0,Weekday,0,19,72.94859378228034
2023-07-12 20:00:00,2,0,0,Weekday,0,20,90.74786295079524
2023-07-12 21:00:00,2,0,0,Weekday,0,21,58.72639471950741
2023-07-12 22:00:00,2,0,0,Weekday,0,22,53.362957742589956
2023-07-12 23:00:00,2,0,0,Weekday,0,23,50.55552923977467
2023-07-13 00:00:00,3,0,0,Weekday,0,0,40.34105662762124
2023-07-13 01:00:00,3,0,0,Weekday,0,1,54.02744442317388
2023-07-13 02:00:00,3,0,0,Weekday,0,2,67.79262001088748
2023-07-13 03:00:00,3,0,0,Weekday,0,3,61.34487284838957
2023-07-13 04:00:00,3,0,0,Weekday,0,4,70.75638468754322
2023-07-13 05:00:00,3,0,0,Weekday,0,5,93.49699004291695
2023-07-13 06:00:00,3,0,0,Weekday,0,6,105.82692332075047
2023-07-13 07:00:00,3,0,0,Weekday,0,7,114.18464298978469
2023-07-13 08:00:00,3,0,0,Weekday,0,8,137.1719066354243
2023-07-13 09:00:00,3,0,0,Weekday,0,9,139.48703240893374
2023-07-13 10:00:00,3,0,0,Weekday,0,10,161.0411760596571
2023-07-13 11:00:00,3,0,0,Weekday,0,11,145.26826007911723
2023-07-13 12:00:00,3,0,0,Weekday,0,12,138.57387332120953
2023-07-13 13:00:00,3,0,0,Weekday,0,13,162.2074206340808
2023-07-13 14:00:00,3,0,0,Weekday,0,14,125.66455902643968
2023-07-13 15:00:00,3,0,0,Weekday,0,15,126.91120439080434
2023-07-13 16:00:00,3,0,0,Weekday,0,16,115.15690772752453
2023-07-13 17:00:00,3,0,0,Weekday,0,17,113.55183960491365
2023-07-13 18:00:00,3,0,0,Weekday,0,18,99.22823302191821
2023-07-13 19:00:00,3,0,0,Weekday,0,19,99.18836789377275
2023-07-13 20:00:00,3,0,0,Weekday,0,20,75.66535370611568
2023-07-13 21:00:00,3,0,0,Weekday,0,21,58.904693672886935
2023-07-13 22:00:00,3,0,0,Weekday,0,22,53.88875648324761
2023-07-13 23:00:00,3,0,0,Weekday,0,23,42.31840773421321
2023-07-14 00:00:00,4,0,0,Weekday,0,0,56.605666545529715
2023-07-14 01:00:00,4,0,0,Weekday,0,1,66.58065839572373
2023-07-14 02:00:00,4,0,0,Weekday,0,2,58.78761610870274
2023-07-14 03:00:00,4,0,0,Weekday,0,3,64.46643957704705
2023-07-14 04:00:00,4,0,0,Weekday,0,4,79.65802111838941
2023-07-14 05:00:00,4,0,0,Weekday,0,5,82.51032788660326
2023-07-14 06:00:00,4,0,0,Weekday,0,6,98.58898422905668
2023-07-14 07:00:00,4,0,0,Weekday,0,7,111.28432418191885
2023-07-14 08:00:00,4,0,0,Weekday,0,8,132.04464843409957
2023-07-14 09:00:00,4,0,0,Weekday,0,9,131.4929971418736
2023-07-14 10:00:00,4,0,0,Weekday,0,10,122.12706055701734
2023-07-14 11:00:00,4,0,0,Weekday,0,11,136.9600705371015
2023-07-14 12:00:00,4,0,0,Weekday,0,12,173.07329632027515
2023-07-14 13:00:00,4,0,0,Weekday,0,13,146.66163726549047
2023-07-14 14:00:00,4,0,0,Weekday,0,14,148.30855235905014
2023-07-14 15:00:00,4,0,0,Weekday,0,15,134.52710112915952
2023-07-14 16:00:00,4,0,0,Weekday,0,16,124.25448700735964
2023-07-14 17:00:00,4,0,0,Weekday,0,17,101.76889901747978
2023-07-14 18:00:00,4,0,0,Weekday,0,18,117.03687115213671
2023-07-14 19:00:00,4,0,0,Weekday,0,19,79.58263300596856
2023-07-14 20:00:00,4,0,0,Weekday,0,20,67.28609480006698
2023-07-14 21:00:00,4,0,0,Weekday,0,21,68.47078501058112
2023-07-14 22:00:00,4,0,0,Weekday,0,22,68.34970097003855
2023-07-14 23:00:00,4,0,0,Weekday,0,23,48.96541881719765
2023-07-15 00:00:00,5,1,0,Weekend,0,0,41.26919819011953
2023-07-15 01:00:00,5,1,0,Weekend,0,1,43.630877237948795
2023-07-15 02:00:00,5,1,0,Weekend,0,2,83.49559247007164
2023-07-15 03:00:00,5,1,0,Weekend,0,3,78.30592025561755
2023-07-15 04:00:00,5,1,0,Weekend,0,4,103.28740182200866
2023-07-15 05:00:00,5,1,0,Weekend,0,5,106.82302878496496
2023-07-15 06:00:00,5,1,0,Weekend,0,6,111.47927621369624
2023-07-15 07:00:00,5,1,0,Weekend,0,7,139.42801560691893
2023-07-15 08:00:00,5,1,0,Weekend,0,8,152.67952779699598
2023-07-15 09:00:00,5,1,0,Weekend,0,9,167.42056859880552
2023-07-15 10:00:00,5,1,0,Weekend,0,10,172.7879044763873
2023-07-15 11:00:00,5,1,0,Weekend,0,11,173.16084659367147
2023-07-15 12:00:00,5,1,0,Weekend,0,12,191.45988945889505
2023-07-15 13:00:00,5,1,0,Weekend,0,13,177.3214165106803
2023-07-15 14:00:00,5,1,0,Weekend,0,14,174.31967902364823
2023-07-15 15:00:00,5,1,0,Weekend,0,15,152.63455358198667
2023-07-15 16:00:00,5,1,0,Weekend,0,16,139.18997092429584
2023-07-15 17:00:00,5,1,0,Weekend,0,17,127.46691630803849
2023-07-15 18:00:00,5,1,0,Weekend,1,18,332.13320027997923
2023-07-15 19:00:00,5,1,0,Weekend,1,19,303.2317344079145
2023-07-15 20:00:00,5,1,0,Weekend,1,20,305.7300856443917
2023-07-15 21:00:00,5,1,0,Weekend,1,21,298.1183490187992
2023-07-15 22:00:00,5,1,0,Weekend,1,22,287.566676237973
2023-07-15 23:00:00,5,1,0,Weekend,0,23,157.27721166996903
2023-07-16 00:00:00,6,1,0,Weekend,0,0,101.3160961993449
2023-07-16 01:00:00,6,1,0,Weekend,0,1,74.92632853754212
2023-07-16 02:00:00,6,1,0,Weekend,0,2,64.2907841899
2023-07-16 03:00:00,6,1,0,Weekend,0,3,65.56026345014335
2023-07-16 04:00:00,6,1,0,Weekend,0,4,90.0719256658874
2023-07-16 05:00:00,6,1,0,Weekend,0,5,104.81573993896531
2023-07-16 06:00:00,6,1,0,Weekend,0,6,123.05816175669145
2023-07-16 07:00:00,6,1,0,Weekend,0,7,136.26821142772886
2023-07-16 08:00:00,6,1,0,Weekend,0,8,148.5775021058391
2023-07-16 09:00:00,6,1,0,Weekend,0,9,162.44384550933137
2023-07-16 10:00:00,6,1,0,Weekend,0,10,170.86103001862404
2023-07-16 11:00:00,6,1,0,Weekend,0,11,163.20224672489115
2023-07-16 12:00:00,6,1,0,Weekend,0,12,199.58685717209516
2023-07-16 13:00:00,6,1,0,Weekend,0,13,183.96821983619742
2023-07-16 14:00:00,6,1,0,Weekend,0,14,173.4052006768924
2023-07-16 15:00:00,6,1,0,Weekend,0,15,160.11550606488453
2023-07-16 16:00:00,6,1,0,Weekend,0,16,148.3064464304281
2023-07-16 17:00:00,6,1,0,Weekend,0,17,138.44240386764102
2023-07-16 18:00:00,6,1,0,Weekend,0,18,134.03039692328767
2023-07-16 19:00:00,6,1,0,Weekend,0,19,97.59118500666288
2023-07-16 20:00:00,6,1,0,Weekend,0,20,92.71729441202596
2023-07-16 21:00:00,6,1,0,Weekend,0,21,61.392557786190295
2023-07-16 22:00:00,6,1,0,Weekend,0,22,76.16587356362146
2023-07-16 23:00:00,6,1,0,Weekend,0,23,65.47192422336111
2023-07-17 00:00:00,0,0,0,Weekday,0,0,48.97158875740303
2023-07-17 01:00:00,0,0,0,Weekday,0,1,30.07250505081609
2023-07-17 02:00:00,0,0,0,Weekday,0,2,50.96953537009893
2023-07-17 03:00:00,0,0,0,Weekday,0,3,55.25230265037542
2023-07-17 04:00:00,0,0,0,Weekday,0,4,65.85870159234553
2023-07-17 05:00:00,0,0,0,Weekday,0,5,68.49491220230684
2023-07-17 06:00:00,0,0,0,Weekday,0,6,96.34200525781871
2023-07-17 07:00:00,0,0,0,Weekday,0,7,131.15364040354538
2023-07-17 08:00:00,0,0,0,Weekday,0,8,132.09085858811193
2023-07-17 09:00:00,0,0,0,Weekday,0,9,135.88459077713344
2023-07-17 10:00:00,0,0,0,Weekday,0,10,148.80143681204726
2023-07-17 11:00:00,0,0,0,Weekday,0,11,170.21799311257422
2023-07-17 12:00:00,0,0,0,Weekday,0,12,139.99191515766915
2023-07-17 13:00:00,0,0,0,Weekday,0,13,140.48959606994018
2023-07-17 14:00:00,0,0,0,Weekday,0,14,138.4306923119554
2023-07-17 15:00:00,0,0,0,Weekday,0,15,121.19802312206563
2023-07-17 16:00:00,0,0,0,Weekday,0,16,128.2154496929195
2023-07-17 17:00:00,0,0,0,Weekday,0,17,109.87105517246299
2023-07-17 18:00:00,0,0,0,Weekday,0,18,106.24125488852413
2023-07-17 19:00:00,0,0,0,Weekday,0,19,95.38255385802537
2023-07-17 20:00:00,0,0,0,Weekday,0,20,88.19539457452291
2023-07-17 21:00:00,0,0,0,Weekday,0,21,71.8752424787624
2023-07-17 22:00:00,0,0,0,Weekday,0,22,52.93215512536426
2023-07-17 23:00:00,0,0,0,Weekday,0,23,46.60560897530852
2023-07-18 00:00:00,1,0,0,Weekday,0,0,40.10292386945953
2023-07-18 01:00:00,1,0,0,Weekday,0,1,52.16916264309894
2023-07-18 02:00:00,1,0,0,Weekday,0,2,60.27988770582178
2023-07-18 03:00:00,1,0,0,Weekday,0,3,49.73893670795063
2023-07-18 04:00:00,1,0,0,Weekday,0,4,86.57219014207362
2023-07-18 05:00:00,1,0,0,Weekday,0,5,87.32146973954362
2023-07-18 06:00:00,1,0,0,Weekday,0,6,96.21952341203657
2023-07-18 07:00:00,1,0,0,Weekday,0,7,102.78860631488601
2023-07-18 08:00:00,1,0,0,Weekday,0,8,139.05279244171155
2023-07-18 09:00:00,1,0,0,Weekday,0,9,140.4415114071931
2023-07-18 10:00:00,1,0,0,Weekday,0,10,151.9268286195491
2023-07-18 11:00:00,1,0,0,Weekday,0,11,147.21214597889437
