timestamp,day_of_week,hour_of_day,temperature,precipitation,load
2026-01-03 07:53:36.334338,5,7,21.8,0.0,0
2026-01-03 08:53:36.334338,5,8,26.2,0.0,0
2026-01-03 09:53:36.334338,5,9,25.4,0.0,0
2026-01-03 10:53:36.334338,5,10,26.1,0.0,0
2026-01-03 11:53:36.334338,5,11,21.5,0.0,205
2026-01-03 12:53:36.334338,5,12,25.9,0.0,211
2026-01-03 13:53:36.334338,5,13,24.1,1.44,148
2026-01-03 14:53:36.334338,5,14,22.6,0.94,205
2026-01-03 15:53:36.334338,5,15,23.2,0.0,0
2026-01-03 16:53:36.334338,5,16,23.7,1.91,0
2026-01-03 17:53:36.334338,5,17,21.6,0.0,41
2026-01-03 18:53:36.334338,5,18,17.5,0.0,35
2026-01-03 19:53:36.334338,5,19,19.5,0.0,91
2026-01-03 20:53:36.334338,5,20,15.5,0.0,0
2026-01-03 21:53:36.334338,5,21,16.1,0.0,0
2026-01-03 22:53:36.334338,5,22,14.3,0.0,0
2026-01-03 23:53:36.334338,5,23,13.9,0.0,0
2026-01-04 00:53:36.334338,6,0,15.7,0.0,0
2026-01-04 01:53:36.334338,6,1,12.2,0.0,0
2026-01-04 02:53:36.334338,6,2,18.7,0.0,0
2026-01-04 03:53:36.334338,6,3,11.9,0.0,0
2026-01-04 04:53:36.334338,6,4,15.4,0.67,0
2026-01-04 05:53:36.334338,6,5,18.5,0.0,0
2026-01-04 06:53:36.334338,6,6,20.2,0.0,0
2026-01-04 07:53:36.334338,6,7,20.1,0.0,0
2026-01-04 08:53:36.334338,6,8,21.4,0.0,0
2026-01-04 09:53:36.334338,6,9,23.3,0.0,0
2026-01-04 10:53:36.334338,6,10,22.8,0.0,0
2026-01-04 11:53:36.334338,6,11,26.6,0.0,124
2026-01-04 12:53:36.334338,6,12,25.6,0.0,153
2026-01-04 13:53:36.334338,6,13,25.5,0.0,90
2026-01-04 14:53:36.334338,6,14,21.3,0.0,262
2026-01-04 15:53:36.334338,6,15,22.2,0.79,0
2026-01-04 16:53:36.334338,6,16,20.7,0.0,0
2026-01-04 17:53:36.334338,6,17,18.1,0.0,81
2026-01-04 18:53:36.334338,6,18,19.5,0.0,64
2026-01-04 19:53:36.334338,6,19,16.4,1.97,65
2026-01-04 20:53:36.334338,6,20,17.6,0.0,0
2026-01-04 21:53:36.334338,6,21,13.1,0.0,0
2026-01-04 22:53:36.334338,6,22,17.8,0.0,0
2026-01-04 23:53:36.334338,6,23,12.1,0.0,0
2026-01-05 00:53:36.334338,0,0,14.1,2.12,31
2026-01-05 01:53:36.334338,0,1,15.4,0.0,8
2026-01-05 02:53:36.334338,0,2,13.2,0.0,21
2026-01-05 03:53:36.334338,0,3,16.8,1.09,33
2026-01-05 04:53:36.334338,0,4,13.6,1.14,27
2026-01-05 05:53:36.334338,0,5,20.2,0.0,19
2026-01-05 06:53:36.334338,0,6,18.6,0.0,1
2026-01-05 07:53:36.334338,0,7,18.6,0.0,14
2026-01-05 08:53:36.334338,0,8,20.4,0.0,84
2026-01-05 09:53:36.334338,0,9,23.6,0.0,94
2026-01-05 10:53:36.334338,0,10,21.6,0.0,60
2026-01-05 11:53:36.334338,0,11,21.8,0.0,254
2026-01-05 12:53:36.334338,0,12,23.0,0.0,240
2026-01-05 13:53:36.334338,0,13,20.9,0.0,229
2026-01-05 14:53:36.334338,0,14,26.3,0.0,311
2026-01-05 15:53:36.334338,0,15,20.8,0.0,34
2026-01-05 16:53:36.334338,0,16,22.5,0.0,45
2026-01-05 17:53:36.334338,0,17,20.0,0.0,149
2026-01-05 18:53:36.334338,0,18,16.3,0.57,148
2026-01-05 19:53:36.334338,0,19,17.0,0.0,132
2026-01-05 20:53:36.334338,0,20,17.3,0.0,0
2026-01-05 21:53:36.334338,0,21,14.3,0.0,40
2026-01-05 22:53:36.334338,0,22,16.3,0.0,3
2026-01-05 23:53:36.334338,0,23,15.4,0.0,7
2026-01-06 00:53:36.334338,1,0,15.0,0.0,5
2026-01-06 01:53:36.334338,1,1,12.4,0.0,6
2026-01-06 02:53:36.334338,1,2,11.6,0.0,28
2026-01-06 03:53:36.334338,1,3,13.3,0.0,0
2026-01-06 04:53:36.334338,1,4,16.0,0.0,10
2026-01-06 05:53:36.334338,1,5,17.9,0.0,0
2026-01-06 06:53:36.334338,1,6,13.7,0.0,10
2026-01-06 07:53:36.334338,1,7,19.3,0.0,22
2026-01-06 08:53:36.334338,1,8,20.8,1.44,63
2026-01-06 09:53:36.334338,1,9,21.0,0.0,36
2026-01-06 10:53:36.334338,1,10,24.9,0.0,78
2026-01-06 11:53:36.334338,1,11,23.6,0.0,185
2026-01-06 12:53:36.334338,1,12,25.5,0.0,184
2026-01-06 13:53:36.334338,1,13,22.3,0.0,287
2026-01-06 14:53:36.334338,1,14,24.1,0.0,285
2026-01-06 15:53:36.334338,1,15,24.7,0.0,33
2026-01-06 16:53:36.334338,1,16,23.0,0.0,47
2026-01-06 17:53:36.334338,1,17,16.9,0.0,155
2026-01-06 18:53:36.334338,1,18,17.3,0.0,61
2026-01-06 19:53:36.334338,1,19,15.8,0.0,122
2026-01-06 20:53:36.334338,1,20,16.2,0.0,1
2026-01-06 21:53:36.334338,1,21,15.6,0.0,0
2026-01-06 22:53:36.334338,1,22,11.7,0.0,17
2026-01-06 23:53:36.334338,1,23,13.0,0.0,0
2026-01-07 00:53:36.334338,2,0,8.6,0.0,1
2026-01-07 01:53:36.334338,2,1,15.7,0.0,15
2026-01-07 02:53:36.334338,2,2,12.3,0.0,9
2026-01-07 03:53:36.334338,2,3,14.2,0.0,18
2026-01-07 04:53:36.334338,2,4,14.5,0.66,0
2026-01-07 05:53:36.334338,2,5,18.6,0.0,2
2026-01-07 06:53:36.334338,2,6,11.9,0.0,8
2026-01-07 07:53:36.334338,2,7,18.8,0.0,13
2026-01-07 08:53:36.334338,2,8,19.8,0.0,45
2026-01-07 09:53:36.334338,2,9,20.1,0.0,75
2026-01-07 10:53:36.334338,2,10,25.3,0.0,63
2026-01-07 11:53:36.334338,2,11,20.5,0.0,289
2026-01-07 12:53:36.334338,2,12,24.0,0.0,254
2026-01-07 13:53:36.334338,2,13,23.0,0.0,225
2026-01-07 14:53:36.334338,2,14,24.2,0.0,249
2026-01-07 15:53:36.334338,2,15,19.6,0.0,33
2026-01-07 16:53:36.334338,2,16,18.4,0.0,14
2026-01-07 17:53:36.334338,2,17,20.8,0.0,44
2026-01-07 18:53:36.334338,2,18,18.2,0.0,159
2026-01-07 19:53:36.334338,2,19,12.9,0.0,155
2026-01-07 20:53:36.334338,2,20,13.7,0.0,10
2026-01-07 21:53:36.334338,2,21,14.5,0.0,9
2026-01-07 22:53:36.334338,2,22,14.6,0.0,0
2026-01-07 23:53:36.334338,2,23,11.0,0.0,4
2026-01-08 00:53:36.334338,3,0,6.4,0.0,30
2026-01-08 01:53:36.334338,3,1,13.4,0.0,14
2026-01-08 02:53:36.334338,3,2,10.4,0.0,1
2026-01-08 03:53:36.334338,3,3,9.6,0.0,6
2026-01-08 04:53:36.334338,3,4,8.9,0.0,6
2026-01-08 05:53:36.334338,3,5,17.4,0.0,20
2026-01-08 06:53:36.334338,3,6,17.3,0.0,22
2026-01-08 07:53:36.334338,3,7,17.9,0.0,2
2026-01-08 08:53:36.334338,3,8,22.3,0.0,89
2026-01-08 09:53:36.334338,3,9,21.8,0.0,23
2026-01-08 10:53:36.334338,3,10,24.6,0.0,56
2026-01-08 11:53:36.334338,3,11,19.0,1.6,183
2026-01-08 12:53:36.334338,3,12,21.9,0.0,217
2026-01-08 13:53:36.334338,3,13,18.5,0.0,324
2026-01-08 14:53:36.334338,3,14,20.8,0.0,292
2026-01-08 15:53:36.334338,3,15,19.9,0.0,36
2026-01-08 16:53:36.334338,3,16,20.6,0.0,47
2026-01-08 17:53:36.334338,3,17,18.2,0.0,114
2026-01-08 18:53:36.334338,3,18,18.1,0.0,144
2026-01-08 19:53:36.334338,3,19,16.9,0.0,144
2026-01-08 20:53:36.334338,3,20,18.6,0.0,16
2026-01-08 21:53:36.334338,3,21,12.6,0.0,0
2026-01-08 22:53:36.334338,3,22,10.5,0.0,0
2026-01-08 23:53:36.334338,3,23,12.4,0.0,12
2026-01-09 00:53:36.334338,4,0,10.1,0.0,10
2026-01-09 01:53:36.334338,4,1,14.8,0.0,3
2026-01-09 02:53:36.334338,4,2,11.8,0.0,3
2026-01-09 03:53:36.334338,4,3,12.0,0.0,7
2026-01-09 04:53:36.334338,4,4,13.2,0.0,0
2026-01-09 05:53:36.334338,4,5,16.8,0.0,0
2026-01-09 06:53:36.334338,4,6,16.3,0.0,13
2026-01-09 07:53:36.334338,4,7,16.6,0.0,0
2026-01-09 08:53:36.334338,4,8,22.4,0.0,74
2026-01-09 09:53:36.334338,4,9,18.4,0.0,100
2026-01-09 10:53:36.334338,4,10,20.9,0.0,87
2026-01-09 11:53:36.334338,4,11,22.6,0.0,286
2026-01-09 12:53:36.334338,4,12,18.2,0.0,291
2026-01-09 13:53:36.334338,4,13,22.2,0.67,388
2026-01-09 14:53:36.334338,4,14,18.7,0.0,248
2026-01-09 15:53:36.334338,4,15,21.6,0.0,30
2026-01-09 16:53:36.334338,4,16,17.0,0.0,46
2026-01-09 17:53:36.334338,4,17,19.1,0.0,143
2026-01-09 18:53:36.334338,4,18,18.6,0.0,152
2026-01-09 19:53:36.334338,4,19,16.8,0.0,100
2026-01-09 20:53:36.334338,4,20,14.3,0.0,2
2026-01-09 21:53:36.334338,4,21,12.3,0.0,12
2026-01-09 22:53:36.334338,4,22,10.8,0.0,0
2026-01-09 23:53:36.334338,4,23,14.4,0.56,16
2026-01-10 00:53:36.334338,5,0,9.8,0.0,0
2026-01-10 01:53:36.334338,5,1,9.3,0.0,0
2026-01-10 02:53:36.334338,5,2,13.2,0.0,0
2026-01-10 03:53:36.334338,5,3,11.1,0.0,0
2026-01-10 04:53:36.334338,5,4,11.8,0.0,0
2026-01-10 05:53:36.334338,5,5,12.0,0.0,0
2026-01-10 06:53:36.334338,5,6,15.2,0.91,0
2026-01-10 07:53:36.334338,5,7,17.2,0.0,0
2026-01-10 08:53:36.334338,5,8,19.1,0.0,10
2026-01-10 09:53:36.334338,5,9,21.5,0.0,0
2026-01-10 10:53:36.334338,5,10,21.4,0.0,0
2026-01-10 11:53:36.334338,5,11,20.5,0.0,170
2026-01-10 12:53:36.334338,5,12,20.6,0.98,97
2026-01-10 13:53:36.334338,5,13,21.8,0.0,157
2026-01-10 14:53:36.334338,5,14,22.9,0.0,101
2026-01-10 15:53:36.334338,5,15,19.7,0.0,0
2026-01-10 16:53:36.334338,5,16,17.5,0.0,0
2026-01-10 17:53:36.334338,5,17,15.2,0.0,107
2026-01-10 18:53:36.334338,5,18,13.0,0.0,105
2026-01-10 19:53:36.334338,5,19,15.9,0.0,22
2026-01-10 20:53:36.334338,5,20,14.5,1.14,0
2026-01-10 21:53:36.334338,5,21,13.5,0.0,0
2026-01-10 22:53:36.334338,5,22,11.2,0.0,0
2026-01-10 23:53:36.334338,5,23,13.8,1.15,0
2026-01-11 00:53:36.334338,6,0,9.8,0.0,0
2026-01-11 01:53:36.334338,6,1,12.8,0.0,0
2026-01-11 02:53:36.334338,6,2,11.3,0.0,0
2026-01-11 03:53:36.334338,6,3,11.0,0.0,0
2026-01-11 04:53:36.334338,6,4,14.4,0.0,0
2026-01-11 05:53:36.334338,6,5,15.2,0.0,0
2026-01-11 06:53:36.334338,6,6,16.4,0.0,0
2026-01-11 07:53:36.334338,6,7,17.1,0.0,0
2026-01-11 08:53:36.334338,6,8,18.1,0.0,0
2026-01-11 09:53:36.334338,6,9,23.9,0.0,0
2026-01-11 10:53:36.334338,6,10,22.3,0.0,29
2026-01-11 11:53:36.334338,6,11,21.9,0.0,177
2026-01-11 12:53:36.334338,6,12,20.8,0.0,223
2026-01-11 13:53:36.334338,6,13,22.4,0.0,197
2026-01-11 14:53:36.334338,6,14,20.9,0.0,156
2026-01-11 15:53:36.334338,6,15,19.1,0.0,0
2026-01-11 16:53:36.334338,6,16,17.4,0.0,0
2026-01-11 17:53:36.334338,6,17,16.6,0.0,67
2026-01-11 18:53:36.334338,6,18,9.1,0.0,37
2026-01-11 19:53:36.334338,6,19,14.6,0.0,6
2026-01-11 20:53:36.334338,6,20,11.9,0.0,0
2026-01-11 21:53:36.334338,6,21,15.0,0.0,0
2026-01-11 22:53:36.334338,6,22,11.1,0.0,0
2026-01-11 23:53:36.334338,6,23,8.1,0.0,0
2026-01-12 00:53:36.334338,0,0,10.2,0.0,11
2026-01-12 01:53:36.334338,0,1,8.4,0.0,7
2026-01-12 02:53:36.334338,0,2,11.9,0.0,0
2026-01-12 03:53:36.334338,0,3,12.3,0.0,0
2026-01-12 04:53:36.334338,0,4,14.7,0.0,0
2026-01-12 05:53:36.334338,0,5,12.4,0.0,8
2026-01-12 06:53:36.334338,0,6,15.3,1.67,5
2026-01-12 07:53:36.334338,0,7,13.8,0.0,3
2026-01-12 08:53:36.334338,0,8,19.1,0.0,38
2026-01-12 09:53:36.334338,0,9,19.7,0.0,93
2026-01-12 10:53:36.334338,0,10,20.5,0.0,37
2026-01-12 11:53:36.334338,0,11,20.0,0.0,264
2026-01-12 12:53:36.334338,0,12,20.9,1.93,312
2026-01-12 13:53:36.334338,0,13,23.1,0.0,153
2026-01-12 14:53:36.334338,0,14,18.8,0.0,206
2026-01-12 15:53:36.334338,0,15,18.9,0.0,51
2026-01-12 16:53:36.334338,0,16,15.4,0.0,40
2026-01-12 17:53:36.334338,0,17,14.6,0.0,102
2026-01-12 18:53:36.334338,0,18,15.2,0.0,161
2026-01-12 19:53:36.334338,0,19,15.9,0.0,142
2026-01-12 20:53:36.334338,0,20,12.0,0.0,24
2026-01-12 21:53:36.334338,0,21,10.9,0.0,5
2026-01-12 22:53:36.334338,0,22,9.8,0.0,1
2026-01-12 23:53:36.334338,0,23,9.0,0.0,0
2026-01-13 00:53:36.334338,1,0,10.5,0.0,6
2026-01-13 01:53:36.334338,1,1,7.1,0.0,3
2026-01-13 02:53:36.334338,1,2,13.1,0.0,0
2026-01-13 03:53:36.334338,1,3,10.0,1.78,20
2026-01-13 04:53:36.334338,1,4,13.8,0.0,0
2026-01-13 05:53:36.334338,1,5,11.0,0.0,34
2026-01-13 06:53:36.334338,1,6,16.1,1.84,36
2026-01-13 07:53:36.334338,1,7,17.4,0.0,6
2026-01-13 08:53:36.334338,1,8,18.0,0.0,47
2026-01-13 09:53:36.334338,1,9,16.3,0.0,64
2026-01-13 10:53:36.334338,1,10,19.5,0.0,73
2026-01-13 11:53:36.334338,1,11,17.2,0.0,321
2026-01-13 12:53:36.334338,1,12,19.2,1.39,244
2026-01-13 13:53:36.334338,1,13,21.6,0.0,287
2026-01-13 14:53:36.334338,1,14,20.6,0.0,266
2026-01-13 15:53:36.334338,1,15,18.2,0.0,34
2026-01-13 16:53:36.334338,1,16,15.2,0.0,46
2026-01-13 17:53:36.334338,1,17,17.2,0.0,112
2026-01-13 18:53:36.334338,1,18,14.6,0.0,115
2026-01-13 19:53:36.334338,1,19,8.6,0.69,115
2026-01-13 20:53:36.334338,1,20,13.6,0.0,3
2026-01-13 21:53:36.334338,1,21,10.9,0.0,19
2026-01-13 22:53:36.334338,1,22,12.6,0.0,11
2026-01-13 23:53:36.334338,1,23,7.5,0.0,1
2026-01-14 00:53:36.334338,2,0,3.1,0.0,0
2026-01-14 01:53:36.334338,2,1,10.2,0.0,20
2026-01-14 02:53:36.334338,2,2,10.7,0.0,0
2026-01-14 03:53:36.334338,2,3,7.5,0.0,14
2026-01-14 04:53:36.334338,2,4,9.9,2.83,35
2026-01-14 05:53:36.334338,2,5,18.6,0.0,26
2026-01-14 06:53:36.334338,2,6,13.8,0.0,10
2026-01-14 07:53:36.334338,2,7,17.1,0.0,10
2026-01-14 08:53:36.334338,2,8,15.5,0.0,48
2026-01-14 09:53:36.334338,2,9,13.7,0.0,42
2026-01-14 10:53:36.334338,2,10,18.3,0.0,46
2026-01-14 11:53:36.334338,2,11,18.6,0.77,227
2026-01-14 12:53:36.334338,2,12,18.5,0.0,173
2026-01-14 13:53:36.334338,2,13,18.8,0.0,207
2026-01-14 14:53:36.334338,2,14,19.1,0.0,283
2026-01-14 15:53:36.334338,2,15,17.4,0.53,23
2026-01-14 16:53:36.334338,2,16,14.2,0.0,42
2026-01-14 17:53:36.334338,2,17,16.4,0.0,112
2026-01-14 18:53:36.334338,2,18,10.3,0.0,148
2026-01-14 19:53:36.334338,2,19,8.7,0.0,139
2026-01-14 20:53:36.334338,2,20,13.1,0.0,27
2026-01-14 21:53:36.334338,2,21,11.6,0.0,0
2026-01-14 22:53:36.334338,2,22,9.6,0.0,11
2026-01-14 23:53:36.334338,2,23,6.5,0.0,5
2026-01-15 00:53:36.334338,3,0,7.6,2.12,32
2026-01-15 01:53:36.334338,3,1,8.7,0.0,9
2026-01-15 02:53:36.334338,3,2,6.5,3.58,23
2026-01-15 03:53:36.334338,3,3,9.0,0.0,10
2026-01-15 04:53:36.334338,3,4,12.8,0.0,17
2026-01-15 05:53:36.334338,3,5,15.5,0.0,4
2026-01-15 06:53:36.334338,3,6,13.1,0.85,13
2026-01-15 07:53:36.334338,3,7,16.7,0.0,0
2026-01-15 08:53:36.334338,3,8,12.6,0.0,61
2026-01-15 09:53:36.334338,3,9,18.8,0.0,39
2026-01-15 10:53:36.334338,3,10,16.6,0.0,32
2026-01-15 11:53:36.334338,3,11,19.3,0.0,231
2026-01-15 12:53:36.334338,3,12,18.4,0.0,236
2026-01-15 13:53:36.334338,3,13,21.3,0.0,248
2026-01-15 14:53:36.334338,3,14,16.4,0.0,252
2026-01-15 15:53:36.334338,3,15,18.6,0.0,55
2026-01-15 16:53:36.334338,3,16,15.7,0.0,31
2026-01-15 17:53:36.334338,3,17,14.8,0.0,99
2026-01-15 18:53:36.334338,3,18,13.4,0.0,74
2026-01-15 19:53:36.334338,3,19,10.8,4.27,194
2026-01-15 20:53:36.334338,3,20,11.2,0.0,3
2026-01-15 21:53:36.334338,3,21,10.0,0.0,0
2026-01-15 22:53:36.334338,3,22,9.8,0.0,8
2026-01-15 23:53:36.334338,3,23,9.0,0.0,15
2026-01-16 00:53:36.334338,4,0,10.3,0.0,13
2026-01-16 01:53:36.334338,4,1,10.7,0.0,13
2026-01-16 02:53:36.334338,4,2,7.2,0.0,14
2026-01-16 03:53:36.334338,4,3,11.8,0.0,21
2026-01-16 04:53:36.334338,4,4,8.7,0.0,11
2026-01-16 05:53:36.334338,4,5,13.5,0.0,12
2026-01-16 06:53:36.334338,4,6,14.8,0.0,0
2026-01-16 07:53:36.334338,4,7,11.0,2.44,30
2026-01-16 08:53:36.334338,4,8,16.2,0.0,48
2026-01-16 09:53:36.334338,4,9,16.1,0.0,38
2026-01-16 10:53:36.334338,4,10,16.3,0.0,73
2026-01-16 11:53:36.334338,4,11,21.0,0.0,294
2026-01-16 12:53:36.334338,4,12,17.2,0.0,271
2026-01-16 13:53:36.334338,4,13,16.7,0.0,241
2026-01-16 14:53:36.334338,4,14,17.9,0.0,234
2026-01-16 15:53:36.334338,4,15,18.3,0.0,51
2026-01-16 16:53:36.334338,4,16,15.6,0.0,69
2026-01-16 17:53:36.334338,4,17,17.0,0.0,120
2026-01-16 18:53:36.334338,4,18,14.4,0.0,141
2026-01-16 19:53:36.334338,4,19,7.7,0.0,138
2026-01-16 20:53:36.334338,4,20,9.8,0.0,9
2026-01-16 21:53:36.334338,4,21,8.7,0.0,25
2026-01-16 22:53:36.334338,4,22,9.9,0.0,11
2026-01-16 23:53:36.334338,4,23,3.2,0.0,12
2026-01-17 00:53:36.334338,5,0,13.4,0.0,0
2026-01-17 01:53:36.334338,5,1,9.5,0.0,0
2026-01-17 02:53:36.334338,5,2,9.2,1.44,0
2026-01-17 03:53:36.334338,5,3,12.1,0.0,0
2026-01-17 04:53:36.334338,5,4,15.4,0.0,0
2026-01-17 05:53:36.334338,5,5,13.7,0.0,0
2026-01-17 06:53:36.334338,5,6,15.1,0.0,0
2026-01-17 07:53:36.334338,5,7,14.7,0.0,0
2026-01-17 08:53:36.334338,5,8,15.4,0.0,0
2026-01-17 09:53:36.334338,5,9,15.7,0.0,17
2026-01-17 10:53:36.334338,5,10,15.8,0.0,0
2026-01-17 11:53:36.334338,5,11,16.6,0.0,171
2026-01-17 12:53:36.334338,5,12,15.4,1.14,238
2026-01-17 13:53:36.334338,5,13,17.8,0.0,129
2026-01-17 14:53:36.334338,5,14,14.0,0.0,249
2026-01-17 15:53:36.334338,5,15,17.0,1.14,0
2026-01-17 16:53:36.334338,5,16,15.5,0.0,0
2026-01-17 17:53:36.334338,5,17,14.6,0.0,54
2026-01-17 18:53:36.334338,5,18,12.0,0.0,35
2026-01-17 19:53:36.334338,5,19,17.9,0.0,47
2026-01-17 20:53:36.334338,5,20,13.2,0.0,0
2026-01-17 21:53:36.334338,5,21,6.9,0.0,0
2026-01-17 22:53:36.334338,5,22,9.1,1.92,0
2026-01-17 23:53:36.334338,5,23,6.9,0.0,0
2026-01-18 00:53:36.334338,6,0,5.9,0.0,0
2026-01-18 01:53:36.334338,6,1,5.4,0.0,0
2026-01-18 02:53:36.334338,6,2,9.4,0.0,0
2026-01-18 03:53:36.334338,6,3,8.0,0.0,0
2026-01-18 04:53:36.334338,6,4,12.3,0.0,0
2026-01-18 05:53:36.334338,6,5,13.5,0.0,0
2026-01-18 06:53:36.334338,6,6,15.6,0.0,0
2026-01-18 07:53:36.334338,6,7,12.4,1.63,0
2026-01-18 08:53:36.334338,6,8,16.3,0.0,0
2026-01-18 09:53:36.334338,6,9,17.6,0.0,24
2026-01-18 10:53:36.334338,6,10,16.2,0.0,0
2026-01-18 11:53:36.334338,6,11,16.0,0.0,70
2026-01-18 12:53:36.334338,6,12,21.0,4.85,232
2026-01-18 13:53:36.334338,6,13,18.0,1.07,229
2026-01-18 14:53:36.334338,6,14,18.3,0.0,192
2026-01-18 15:53:36.334338,6,15,14.6,0.0,0
2026-01-18 16:53:36.334338,6,16,12.7,0.0,0
2026-01-18 17:53:36.334338,6,17,12.8,0.0,20
2026-01-18 18:53:36.334338,6,18,12.4,0.0,30
2026-01-18 19:53:36.334338,6,19,9.2,0.0,47
2026-01-18 20:53:36.334338,6,20,10.1,0.0,0
2026-01-18 21:53:36.334338,6,21,5.7,0.0,0
2026-01-18 22:53:36.334338,6,22,6.0,0.0,0
2026-01-18 23:53:36.334338,6,23,9.1,0.0,0
2026-01-19 00:53:36.334338,0,0,8.8,0.0,12
2026-01-19 01:53:36.334338,0,1,6.9,0.0,0
2026-01-19 02:53:36.334338,0,2,6.2,0.0,2
2026-01-19 03:53:36.334338,0,3,6.9,0.0,24
2026-01-19 04:53:36.334338,0,4,9.3,0.0,23
2026-01-19 05:53:36.334338,0,5,12.5,0.0,3
2026-01-19 06:53:36.334338,0,6,14.3,0.73,17
2026-01-19 07:53:36.334338,0,7,12.8,1.57,11
2026-01-19 08:53:36.334338,0,8,12.7,0.0,55
2026-01-19 09:53:36.334338,0,9,16.5,0.0,87
2026-01-19 10:53:36.334338,0,10,15.1,0.0,60
2026-01-19 11:53:36.334338,0,11,16.2,0.0,219
2026-01-19 12:53:36.334338,0,12,20.1,0.0,239
2026-01-19 13:53:36.334338,0,13,18.9,0.0,222
2026-01-19 14:53:36.334338,0,14,17.0,0.0,319
2026-01-19 15:53:36.334338,0,15,13.4,0.0,36
2026-01-19 16:53:36.334338,0,16,15.3,0.52,62
2026-01-19 17:53:36.334338,0,17,15.8,0.0,127
2026-01-19 18:53:36.334338,0,18,11.6,0.9,152
2026-01-19 19:53:36.334338,0,19,13.7,0.0,171
2026-01-19 20:53:36.334338,0,20,12.4,0.0,18
2026-01-19 21:53:36.334338,0,21,12.1,0.0,0
2026-01-19 22:53:36.334338,0,22,8.6,0.0,14
2026-01-19 23:53:36.334338,0,23,8.6,0.0,17
2026-01-20 00:53:36.334338,1,0,10.1,0.0,0
2026-01-20 01:53:36.334338,1,1,8.3,0.0,13
2026-01-20 02:53:36.334338,1,2,6.9,0.0,16
2026-01-20 03:53:36.334338,1,3,7.8,0.0,0
2026-01-20 04:53:36.334338,1,4,10.2,0.0,0
2026-01-20 05:53:36.334338,1,5,8.3,0.0,0
2026-01-20 06:53:36.334338,1,6,11.9,1.28,4
2026-01-20 07:53:36.334338,1,7,15.6,0.0,14
2026-01-20 08:53:36.334338,1,8,10.3,0.0,36
2026-01-20 09:53:36.334338,1,9,18.7,0.0,71
2026-01-20 10:53:36.334338,1,10,18.7,0.56,65
2026-01-20 11:53:36.334338,1,11,16.0,0.0,270
2026-01-20 12:53:36.334338,1,12,18.2,0.0,248
2026-01-20 13:53:36.334338,1,13,16.9,0.0,250
2026-01-20 14:53:36.334338,1,14,18.9,0.0,187
2026-01-20 15:53:36.334338,1,15,17.6,0.0,43
2026-01-20 16:53:36.334338,1,16,11.7,0.0,22
2026-01-20 17:53:36.334338,1,17,14.5,1.03,104
2026-01-20 18:53:36.334338,1,18,11.6,0.0,158
2026-01-20 19:53:36.334338,1,19,10.9,0.67,187
2026-01-20 20:53:36.334338,1,20,8.0,0.0,19
2026-01-20 21:53:36.334338,1,21,11.9,0.0,18
2026-01-20 22:53:36.334338,1,22,9.7,0.0,10
2026-01-20 23:53:36.334338,1,23,5.6,0.0,4
2026-01-21 00:53:36.334338,2,0,4.3,0.76,40
2026-01-21 01:53:36.334338,2,1,6.3,0.0,35
2026-01-21 02:53:36.334338,2,2,8.5,0.0,11
2026-01-21 03:53:36.334338,2,3,8.8,0.0,4
2026-01-21 04:53:36.334338,2,4,11.9,0.88,14
2026-01-21 05:53:36.334338,2,5,12.2,0.0,15
2026-01-21 06:53:36.334338,2,6,13.8,0.0,6
2026-01-21 07:53:36.334338,2,7,13.8,0.0,8
2026-01-21 08:53:36.334338,2,8,11.6,0.0,84
2026-01-21 09:53:36.334338,2,9,15.0,0.0,79
2026-01-21 10:53:36.334338,2,10,18.3,1.51,88
2026-01-21 11:53:36.334338,2,11,16.5,0.0,207
2026-01-21 12:53:36.334338,2,12,17.8,0.0,196
2026-01-21 13:53:36.334338,2,13,16.0,0.0,229
2026-01-21 14:53:36.334338,2,14,14.0,0.0,269
2026-01-21 15:53:36.334338,2,15,15.0,0.0,48
2026-01-21 16:53:36.334338,2,16,14.9,0.0,36
2026-01-21 17:53:36.334338,2,17,11.7,0.0,92
2026-01-21 18:53:36.334338,2,18,11.2,0.0,118
2026-01-21 19:53:36.334338,2,19,8.5,0.0,93
2026-01-21 20:53:36.334338,2,20,11.4,0.0,5
2026-01-21 21:53:36.334338,2,21,7.6,0.0,16
2026-01-21 22:53:36.334338,2,22,10.2,0.0,0
2026-01-21 23:53:36.334338,2,23,9.9,0.0,11
2026-01-22 00:53:36.334338,3,0,6.5,0.0,31
2026-01-22 01:53:36.334338,3,1,4.8,0.0,1
2026-01-22 02:53:36.334338,3,2,3.1,0.0,11
2026-01-22 03:53:36.334338,3,3,5.1,0.0,2
2026-01-22 04:53:36.334338,3,4,6.4,1.73,18
2026-01-22 05:53:36.334338,3,5,13.1,0.0,20
2026-01-22 06:53:36.334338,3,6,11.8,0.0,0
2026-01-22 07:53:36.334338,3,7,13.6,0.0,9
2026-01-22 08:53:36.334338,3,8,9.6,0.0,30
2026-01-22 09:53:36.334338,3,9,12.7,0.0,60
2026-01-22 10:53:36.334338,3,10,17.6,0.0,50
2026-01-22 11:53:36.334338,3,11,16.9,0.0,236
2026-01-22 12:53:36.334338,3,12,16.2,0.0,198
2026-01-22 13:53:36.334338,3,13,17.5,0.0,259
2026-01-22 14:53:36.334338,3,14,19.1,0.0,212
2026-01-22 15:53:36.334338,3,15,14.6,0.0,39
